863	10	-13	-4	84	-115	73	3
691	0	-9	12	91	-49	59	-20
485	26	1	-13	82	27	56	-5
346	71	-5	7	104	53	49	-29
103	127	-10	-10	119	19	56	-16
-68	201	-27	-30	76	65	62	-3
-119	201	-3	-3	72	26	53	-6
-191	158	11	0	72	69	87	-15
-163	38	-8	-12	62	92	81	1
15	-52	11	2	64	102	64	5
43	-54	-3	7	70	139	68	-31
-39	-66	-5	21	45	124	69	-5
204	-59	-10	-6	47	148	87	-31
406	-50	9	-46	44	101	91	-23
358	-65	6	-8	-9	-34	79	-11
266	-102	-12	-1	7	-185	74	1
93	-92	-24	-4	23	-101	56	-8
-50	-114	-45	-13	7	27	62	-6
-191	-94	-4	-34	31	-22	60	6
-345	-57	-9	-21	11	30	64	-5
-586	-73	-8	-28	3	35	61	13
-575	-74	-15	-48	1	22	48	8
-505	-76	8	-23	-34	62	60	-7
-623	-7	14	6	-31	31	59	-13
-713	81	0	-25	-30	69	36	-20
-605	132	-6	-34	-25	52	31	-21
-341	142	-3	-12	-21	47	-1	-10
74	98	-6	6	-25	73	-16	1
524	57	-20	10	12	41	1	-7
566	25	-5	-9	7	41	-3	-5
668	16	10	2	-5	58	-32	10
668	30	46	-3	13	45	-18	12
460	36	18	-9	-5	23	11	-5
588	17	-1	-4	4	4	15	-20
654	-2	3	-39	7	41	8	-10
477	-16	6	-30	9	52	-16	-11
412	-21	11	15	7	-13	11	-3
361	-53	1	-16	4	-2	8	2
122	-47	-11	-28	20	68	32	-17
-260	33	-11	-19	26	138	33	-1
-533	-10	-7	-24	28	107	26	6
-698	-19	-25	-7	41	107	40	-17
-826	-32	-13	-21	39	195	50	-5
-843	-97	-11	-24	25	229	71	-11
-646	-114	-12	5	36	171	46	-33
-354	-122	-22	-3	43	20	65	-20
-90	-74	-33	-11	39	25	77	0
103	-80	-5	0	17	169	78	3
192	-102	-3	-11	23	118	85	-12
363	-13	2	-11	18	-40	92	2
448	117	4	-12	14	-253	89	15
363	196	4	-29	7	-306	95	10
296	196	-3	-1	12	-112	101	2
245	82	-6	-14	5	-36	106	-1
116	35	-7	-29	11	33	96	19
-28	41	-18	-4	32	-10	109	10
66	28	-10	-30	13	-107	101	12
151	30	-3	-36	27	-90	74	28
183	-2	-11	-34	21	-137	76	23
436	-7	-11	-38	-2	-120	44	38
554	-63	-10	-34	4	-161	33	30
346	-88	-42	-8	29	-102	60	23
241	-46	-20	-19	29	46	61	56
42	-30	-11	-27	27	31	36	48
-420	-43	-29	-3	4	83	45	56
-646	-44	-11	-42	3	113	17	70
-623	43	-13	-24	4	180	13	47
-510	127	7	-26	-12	155	18	28
-474	160	6	-24	9	104	-6	36
-485	143	2	-1	-5	88	-1	37
-368	106	7	-35	-5	19	-27	27
-333	38	-6	-27	1	105	-7	23
-376	-29	-5	-31	26	97	-11	23
-354	-57	19	-22	30	91	-44	28
-25	-110	2	0	33	100	-10	38
239	-118	13	-14	45	95	-13	19
97	-87	6	-28	23	80	-41	-6
8	27	-5	-41	19	6	-25	28
-122	78	6	-6	15	-1	-26	37
-182	-17	-9	-14	22	21	-19	27
-207	-67	17	-5	20	53	-6	21
-66	-70	-15	13	22	38	-28	24
43	-88	-19	3	33	76	-19	51
119	-65	-1	27	14	149	-14	42
458	-30	-6	2	23	210	-10	47
399	-55	11	-6	4	201	5	38
359	-85	-11	-13	-31	124	27	30
416	-39	-16	-11	-15	-11	22	30
395	101	-33	8	-4	-137	-6	12
517	197	-39	-7	-13	-109	19	32
396	212	-15	-3	-31	-247	-1	23
146	217	-15	-4	-18	-245	16	26
-112	186	18	-2	5	9	10	29
-278	116	18	-11	1	-80	15	16
-283	71	11	6	-9	-116	64	11
-302	-10	15	-22	-18	28	21	5
-143	-72	18	-22	-15	32	26	17
-11	-56	8	-13	-9	38	-17	19
-7	-30	-11	-10	5	17	-7	23
62	-13	-4	14	-12	33	27	21
146	-26	-2	-24	-15	45	10	0
268	17	-6	-7	1	18	0	3
125	41	2	-8	-14	21	-1	5
-177	30	-22	-20	-20	25	33	-1
-258	1	-25	-15	-44	31	6	10
-350	-47	4	-18	-44	17	4	8
-227	-28	-7	6	-26	3	7	-3
26	-22	-5	-4	-21	21	14	6
241	6	20	-17	1	37	-9	19
408	-43	3	-24	-8	19	-21	33
220	-118	2	-34	8	26	-26	28
2	-159	3	-36	27	34	-43	12
-116	-167	-24	-17	48	25	-29	10
-277	-99	-17	-7	45	26	-36	21
-473	-88	-3	-2	34	-3	-18	28
-575	-57	-19	-18	68	-6	-4	19
-333	30	-13	-28	41	4	-12	33
0	67	-13	-13	30	42	-5	34
304	24	-7	-38	66	29	-19	26
431	21	-21	-37	59	14	-24	0
281	25	-33	-34	61	55	-21	3
50	9	-15	-42	48	20	-32	30
-232	-8	-30	-36	30	-28	-5	10
-360	-9	-26	-64	41	-51	-10	28
-323	51	-15	-44	22	-37	-11	48
-229	91	-14	-12	23	7	8	9
-91	115	2	-26	43	5	23	45
21	69	-7	4	48	-8	40	30
138	19	-6	-14	21	-43	32	35
351	19	7	-15	48	-74	30	31
448	6	-24	-25	27	17	22	1
312	-7	-30	-32	8	67	37	38
294	17	-8	-22	12	52	49	3
292	106	-14	-26	-9	56	29	16
240	160	-2	12	21	45	20	24
416	132	-12	-5	7	22	22	11
625	4	-36	-3	-8	18	26	13
603	-37	-21	0	-14	-4	37	8
82	-42	-12	-7	0	-11	43	35
-142	-63	-14	7	-8	78	47	12
-151	-75	-8	28	-23	80	56	1
-518	-122	-33	4	-20	66	49	22
-674	-143	-26	-15	-23	41	46	28
-843	-177	-7	10	-14	-61	19	40
-791	-171	5	-8	-23	-33	6	30
-706	-130	2	-14	-13	30	3	25
-690	-120	-7	-6	-16	17	31	30
-490	-38	28	10	-14	56	56	66
-331	106	23	27	-8	56	49	58
-420	248	17	34	11	34	45	36
-605	408	12	-6	4	40	31	30
-420	395	6	-35	-7	35	30	-17
-250	290	2	-13	19	52	29	21
-48	248	-3	-7	21	26	22	8
149	146	20	-25	31	6	40	-16
296	8	10	-22	11	26	34	-9
399	-111	16	-6	28	36	4	-30
325	-155	11	-5	40	33	-24	7
269	-102	1	-11	12	23	-5	-9
298	-79	0	-35	14	11	14	-18
315	-84	4	-41	15	8	10	-12
333	-40	-9	-23	64	23	24	-21
346	-74	-15	-3	47	26	17	-17
204	-104	6	-43	23	73	22	1
234	-44	2	-32	55	124	16	-13
386	-103	-4	-30	12	118	13	-32
566	-141	-31	-36	24	95	32	5
827	-146	-8	-18	33	100	39	-17
593	-112	0	-33	21	103	23	-7
-204	-18	1	-22	32	-19	0	-10
-521	12	3	-5	30	-116	-3	-11
-352	37	-28	-18	44	33	-8	5
-345	72	-9	-23	40	112	20	6
-150	29	-22	-33	70	-63	26	18
90	-27	1	-14	72	-151	9	1
304	-78	-9	-22	53	-73	26	13
408	-117	-3	-29	49	-115	34	1
346	-73	-1	-3	46	-167	40	39
369	-11	-31	1	85	82	48	35
187	26	-10	14	69	129	69	33
-104	158	4	27	67	104	56	69
-197	256	10	23	74	97	61	51
-193	199	1	0	42	-30	78	31
-323	144	0	0	52	-141	64	5
-452	103	-24	2	51	-149	80	21
-430	114	-31	-13	66	86	69	26
-441	124	-18	-30	70	69	69	38
-415	60	-36	-24	51	40	54	12
-339	-6	-20	-18	35	1	48	-4
-258	-14	-8	-24	35	-106	27	34
-93	-18	-10	-2	53	1	14	25
60	-42	-7	-17	56	105	2	29
332	-44	-33	-23	67	172	-55	29
603	-55	-18	-2	42	135	-43	22
448	-83	-16	-11	34	92	-51	9
277	-145	-7	-16	46	94	-40	3
167	-176	7	-28	55	12	-36	11
154	-141	-4	-40	82	21	-17	17
52	-129	6	-21	51	123	-13	42
-396	-116	-27	-17	52	112	-17	17
-671	-49	-9	-26	87	131	34	-6
-759	-72	11	-35	83	118	24	6
-598	-53	-10	-20	88	-24	56	27
-467	35	-9	-26	74	-98	50	33
-260	40	10	-13	89	54	69	19
16	-22	7	-11	82	89	79	15
104	-132	7	-25	60	-29	80	-8
342	-216	14	-2	67	-117	98	23
513	-200	-20	7	60	-59	52	20
757	-130	-13	-7	52	70	49	21
838	-76	11	-23	31	16	35	26
838	155	-9	-5	32	34	20	35
890	347	-11	5	35	54	8	40
605	355	9	4	36	109	0	38
106	353	-13	-16	31	95	-18	49
-351	341	-9	-3	32	84	-22	35
-628	254	-18	15	12	55	-3	54
-909	146	-12	-6	5	-9	-28	66
-972	48	16	22	8	32	-26	59
-756	-15	-10	-5	-13	50	10	53
-485	-26	-41	-14	10	71	7	55
-185	-118	2	23	28	76	-10	58
61	-158	35	10	14	65	2	59
228	-135	12	14	1	52	36	49
442	-155	3	10	12	58	47	41
603	-135	-16	-7	29	89	73	40
648	-5	-7	-14	7	95	107	34
605	59	-17	-37	-3	61	124	46
494	46	-18	-25	7	100	102	33
346	14	-33	-31	41	132	101	31
161	-12	-28	-23	30	72	107	43
10	22	-20	-17	28	1	81	32
-122	-37	-20	-40	56	15	73	29
-165	-11	6	-2	48	74	55	17
-131	-5	6	-30	33	-55	25	12
-71	-13	14	-28	11	-196	28	1
8	23	-7	-18	24	-203	-17	-1
-43	-22	-9	-14	43	-74	-55	3
-161	-22	-1	-17	88	-6	-58	2
-193	-47	13	-36	99	1	-50	-7
-185	-48	14	-8	81	7	-60	-17
-277	-64	7	-59	68	12	-51	-5
-348	-56	8	-26	56	58	-18	3
-379	-43	2	-10	72	61	14	-10
-453	-27	3	-30	72	67	41	6
-423	15	-14	-15	96	49	45	1
-327	15	13	6	87	42	34	-37
-279	45	-7	1	73	71	38	-16
-250	46	-2	-27	36	49	40	-3
-195	25	-12	-17	39	14	31	-1
-207	-23	-36	-35	79	32	64	7
-270	-42	-7	-6	55	62	74	-15
-254	-50	-34	-5	61	69	97	-11
-219	-86	-13	11	46	69	127	-10
-205	17	10	28	19	33	104	2
-143	87	-9	-3	7	42	89	-16
-42	83	-9	2	-17	62	91	-19
135	114	-8	-17	-1	52	76	-6
172	199	-15	-18	-19	46	53	-12
125	213	10	-15	-19	4	23	6
121	134	-4	-7	-16	24	12	-35
103	27	-18	-20	-23	48	39	-17
139	-8	-8	-46	-19	37	18	-1
118	24	-7	-36	-37	30	-22	-21
94	12	-3	-34	-43	-47	-21	-14
21	10	-4	-35	-60	-47	2	-35
23	5	10	-40	-54	8	-2	-7
-55	31	8	-9	-54	26	-13	-13
-215	-1	-2	-29	-60	8	-11	-23
-104	-6	-5	-51	-48	-19	-17	-5
-52	-30	22	-12	-64	8	3	7
-37	-69	3	-29	-46	26	2	38
14	-75	1	-28	-42	50	12	27
41	-40	-6	-16	-60	48	32	33
109	34	-7	-7	-58	41	51	33
144	15	-11	-13	-63	67	22	31
138	3	-33	-11	-38	41	38	37
147	35	-5	-6	-33	73	71	22
116	81	-16	-14	-28	50	50	40
3	67	0	9	-38	32	38	42
-136	-21	-8	-8	-27	124	32	47
-257	-66	-23	-7	-18	281	56	42
-50	-101	-21	10	-18	375	12	70
146	-105	-3	6	1	348	-11	67
220	-76	-2	-14	-14	352	-28	38
399	-15	-9	-25	-21	248	-56	56
501	14	-8	-2	-31	-84	-74	41
629	-65	-15	-7	-29	-604	-94	39
619	-79	-23	-25	-34	-812	-56	23
591	-16	-17	-10	-34	-499	-42	20
640	45	-11	-15	-15	-178	-4	34
530	103	-30	-25	-7	-80	28	14
293	109	-10	-13	8	-52	45	25
-44	43	-7	-23	-4	111	79	38
-350	4	-30	1	20	217	84	24
-506	-7	-24	-14	20	237	72	19
-499	0	-40	-21	23	311	49	31
-468	39	-29	-14	41	172	41	47
-413	32	-20	-11	36	46	6	43
-396	-8	-41	-20	63	-48	6	33
-430	-40	-19	-16	44	-352	28	34
-368	-44	-9	12	36	-493	32	28
-193	-60	-25	-28	44	-141	40	38
55	-65	-22	-19	51	-76	42	47
51	-59	1	10	54	-6	31	39
34	-59	-3	-17	73	162	32	58
86	-64	-17	-10	81	97	21	66
72	-98	4	-9	77	159	-16	58
61	-88	-7	-25	41	46	-3	38
68	-85	-16	-28	55	32	-12	56
80	-70	17	-11	88	59	-19	52
119	-11	19	-21	76	98	-12	24
142	69	17	-3	101	91	1	53
24	115	4	12	106	111	6	59
-77	117	8	-23	110	183	6	52
-139	99	12	-20	85	152	7	59
-184	49	10	-30	100	130	5	68
-161	2	27	-30	85	82	-11	64
-191	-8	3	-10	44	107	-33	40
-143	-11	-12	-10	75	-77	-45	51
-5	16	-4	-7	65	-269	-47	59
77	26	28	-20	88	-11	-34	46
146	13	15	3	78	104	-50	33
211	-21	14	-9	69	5	-35	-3
245	-42	18	-3	80	48	-35	5
216	-45	-13	-2	48	8	-47	-8
182	-52	-22	-29	44	25	-35	-34
139	-14	-11	-6	45	28	-49	-36
37	-4	-8	-23	12	38	-60	-44
-68	33	-10	-29	-5	13	-42	-37
-193	110	7	-16	22	-47	-30	-44
-256	71	-3	-12	0	54	-40	-36
-234	9	2	-44	-19	85	-42	-47
-205	-15	0	-24	-4	39	1	-40
-187	-11	18	-26	-9	48	-14	-56
-183	11	1	-53	26	75	-8	-48
-124	3	-13	-28	20	53	-1	-22
-32	37	-27	-33	35	65	-11	-13
-43	15	-41	-23	28	69	5	-8
-41	16	23	-14	21	55	25	-43
52	46	-6	-19	16	54	63	-24
86	9	-16	-16	3	44	65	-24
40	26	6	-1	38	25	95	-6
17	10	6	-16	12	-8	94	-21
25	30	2	-25	43	-45	101	-61
7	54	-8	-21	11	-65	103	-30
54	14	-15	-25	4	-10	85	-20
32	-18	5	-8	21	-17	103	-33
-19	-5	-6	3	-8	7	86	-11
-49	-26	-18	9	14	40	105	-1
-16	-42	5	9	14	7	120	-1
58	3	3	-6	21	52	95	28
81	29	7	-15	25	39	105	22
67	34	-8	-36	15	33	124	3
-29	16	-11	-3	4	39	101	1
-73	-10	-5	14	-1	19	105	26
-118	-68	-9	-28	12	20	92	43
-139	-37	-28	-11	22	8	80	22
-96	-24	-12	-26	23	44	82	9
-29	-6	20	-34	42	42	69	41
11	27	-5	-23	41	22	69	43
24	-12	-8	-32	54	32	59	39
43	-29	-5	-23	52	38	46	58
45	-13	0	-25	35	38	54	73
59	5	-10	-16	47	45	38	91
55	-18	-14	3	14	32	2	84
27	4	-20	-22	9	16	-4	91
7	-26	-16	-9	6	30	-11	106
-20	-23	-18	10	5	-2	-17	107
-113	-36	-21	-1	16	16	-18	80
-176	-30	10	1	6	50	-3	99
-160	22	5	10	9	53	17	85
-140	2	-6	20	17	77	34	67
-140	59	-22	-9	45	37	46	78
-125	35	-9	-25	9	5	52	46
-12	15	8	-19	21	-16	31	62
59	20	-5	-6	23	-5	16	59
9	11	6	-9	0	47	19	47
-9	45	-2	-1	26	6	8	47
51	20	-9	12	16	-19	-3	31
71	50	-28	19	32	8	-19	42
119	77	-21	32	16	39	-2	8
119	35	-29	26	24	41	12	24
46	5	-23	37	13	47	0	36
-9	10	-20	11	-22	103	-6	25
-83	23	-35	-21	-17	150	4	32
-50	28	-12	-18	-24	172	22	21
-70	30	-16	-30	-5	174	23	47
-121	1	5	-24	-7	162	0	31
-71	10	13	-22	15	98	8	31
24	4	3	-3	55	-40	29	65
105	5	0	-4	40	-389	10	66
119	-20	-10	-28	23	-487	23	70
171	-13	-25	-30	41	-175	13	85
235	7	-25	-31	31	-1	13	53
212	-39	0	-37	24	62	10	42
97	-24	-30	-46	39	53	-4	46
33	-15	-24	-25	27	24	15	50
-55	-4	0	-14	37	61	23	35
-126	-9	-10	-14	21	51	0	19
-139	8	-6	-4	-5	67	2	39
-168	20	3	1	-1	56	14	21
-132	20	4	-18	-3	42	1	16
-54	49	-4	-9	19	52	40	38
25	32	14	20	32	14	32	25
73	34	18	-16	20	42	22	-5
131	12	10	-10	37	65	18	6
178	12	-14	-13	49	45	6	8
214	-17	3	-14	45	31	8	-17
164	-34	-1	3	22	39	6	-25
78	-5	-5	-26	13	36	0	-17
81	-18	3	-22	33	34	-1	-13
41	-8	11	-44	16	46	25	-29
-5	12	-3	-28	-7	23	13	-26
-58	11	-4	-17	15	22	22	-24
-100	9	13	-30	-16	27	-3	-37
-67	10	-19	-20	-22	20	4	-40
-87	-10	-15	-25	9	25	27	-29
-102	-9	5	-1	-5	44	24	1
-81	0	9	-14	-2	34	34	-10
-91	-5	35	-8	4	20	19	-18
-61	3	12	-23	16	21	37	-3
-64	-16	-7	-6	-4	21	28	-7
-77	-21	11	12	0	32	34	-20
-63	-5	-29	-32	-10	13	61	-18
-53	-22	-26	-3	3	-7	50	-34
-42	-16	-27	-19	-5	4	54	-39
-65	-8	-20	2	12	18	43	-30
-74	-1	4	-4	15	80	48	-17
-55	7	-50	-17	5	164	38	-22
-24	8	-22	-11	-1	160	37	-20
-19	28	-11	-27	-12	94	32	-3
-24	25	-27	6	22	101	19	-20
-27	25	-20	-22	12	74	41	-13
-27	21	-11	-13	16	-138	29	-8
61	5	-10	-16	36	-264	59	9
63	9	-26	-22	61	-109	55	19
50	-9	-15	-6	53	6	36	6
62	-16	-46	10	61	-39	24	-15
1	17	-47	4	46	-26	0	4
-19	15	-16	-18	30	-219	4	5
-14	4	-5	-23	73	-419	5	15
-17	0	0	-13	33	-92	37	43
-50	3	-12	-6	61	65	48	22
-82	10	17	-20	72	17	0	10
-97	-1	10	-8	70	103	6	-7
-105	2	-1	-19	80	61	21	-3
-120	8	1	5	67	101	37	22
-136	18	-15	2	53	70	32	24
-124	35	-7	-26	53	66	38	25
-69	45	-11	-32	59	84	24	29
-33	30	-3	-29	58	80	11	11
-19	19	-8	-14	64	98	24	1
20	-1	-3	-34	25	81	29	32
19	4	12	-29	53	86	25	19
17	-4	-2	-7	44	72	45	14
28	2	-13	-32	40	44	52	27
23	30	4	-27	43	70	37	18
22	23	23	-19	27	77	39	11
17	36	24	-34	53	-39	19	17
41	5	3	-14	63	-80	48	22
58	-19	2	12	48	3	53	12
73	-30	-4	-5	64	34	40	23
72	-21	-15	-26	61	14	56	14
44	-7	-27	-8	45	37	37	-1
19	1	6	-8	65	8	40	22
6	10	13	-13	70	-3	24	28
23	4	1	8	76	4	17	30
-3	-5	-9	25	76	2	29	5
-19	-11	-9	-18	60	25	21	3
-13	23	20	-14	75	33	3	8
-23	25	-20	12	73	34	24	18
-27	10	-17	8	58	19	40	8
-2	-9	6	7	65	26	32	-2
1	-23	7	-16	55	26	41	0
-12	-16	6	-10	55	36	35	-5
-7	-23	2	-36	62	47	54	24
20	-20	6	-45	61	37	76	10
56	15	-14	-38	88	65	65	6
48	1	-33	-37	63	80	65	-4
40	-17	-20	-40	66	61	54	-10
29	9	-13	-30	40	40	69	0
16	-17	-28	-22	28	54	47	-6
2	10	-13	-43	34	72	25	6
-9	6	12	-25	9	47	37	27
-19	-6	-22	-17	16	54	6	9
-33	26	-17	-41	-5	47	31	19
25	2	-8	-25	-5	39	16	31
19	0	-14	-14	-16	27	11	37
-11	-11	-13	-30	3	28	20	38
-27	-23	-14	-21	15	62	14	33
-63	-14	2	-19	-8	69	18	33
-41	11	-15	-7	-8	79	3	34
-60	16	10	-12	-20	54	-3	51
-53	6	32	-3	-7	56	-20	43
-17	-10	3	-4	-2	58	-1	59
-50	-21	-5	-33	-16	56	4	61
-79	2	-21	-17	-4	70	-2	60
-56	8	-12	-15	5	58	-2	82
-33	18	-17	-13	-4	75	23	61
-58	19	-6	-7	8	69	19	69
-86	24	8	-5	-18	55	3	79
-49	12	-34	-7	0	16	38	47
-25	14	-12	0	31	8	13	54
-21	-11	-23	-5	9	18	9	64
-7	-35	-16	-15	40	22	20	49
15	18	-17	-19	35	14	19	43
6	-3	-48	-33	27	8	17	28
-2	-14	-17	-32	40	33	-7	41
11	-18	-8	-33	34	13	-7	50
35	-57	-6	-9	36	34	-6	50
50	-28	-1	-4	15	58	-9	67
35	-22	0	-13	2	35	5	50
55	2	2	-20	-19	23	21	60
55	27	0	-12	-16	27	17	32
62	2	7	-13	-11	35	33	17
82	18	24	1	-5	21	44	15
100	37	2	-6	12	34	28	22
110	22	-16	-13	9	40	22	14
86	33	22	3	7	23	27	-1
77	34	27	-12	11	35	9	1
42	14	7	-16	-8	31	14	-7
14	38	0	-12	-33	13	1	9
-42	24	-6	-19	-40	10	-11	-15
-91	14	-11	-16	-41	13	-7	7
-107	-6	-1	-22	-38	6	-15	1
-141	-21	-22	-30	-38	10	5	-3
-154	0	-16	-21	-48	3	-29	14
-195	-27	-17	-7	-55	-16	-23	-7
-210	-35	1	-40	-60	-15	-6	18
-201	1	15	-34	-61	-15	-21	29
-164	-14	2	-10	-61	16	0	9
-119	-2	2	-30	-55	7	-10	7
-28	-22	1	-6	-41	-4	13	-3
120	5	-3	-4	-56	0	4	-3
220	60	1	10	-55	-26	12	-4
220	41	12	22	-11	-3	32	-15
204	29	-24	-4	-29	25	38	-11
181	1	5	0	-26	26	28	-7
155	2	6	-11	-13	51	39	-3
133	15	-22	3	-12	61	46	-17
74	12	-5	3	-34	38	38	-6
31	-12	-11	-17	-48	54	41	13
-33	24	18	-10	7	8	48	-7
-97	37	15	-23	-16	-86	37	-11
-85	38	1	-28	-9	-30	26	-13
-82	17	-8	-15	23	25	33	6
-77	-6	2	2	15	-87	24	9
-58	-7	2	0	4	-158	37	9
-99	-18	-3	-2	9	-53	19	8
-97	4	11	-17	40	27	21	20
-83	-5	-6	-15	31	27	47	5
-83	12	-3	-5	18	39	36	2
-106	-3	-5	-25	11	33	28	20
-163	12	-5	-21	3	15	19	3
-181	34	-1	-13	12	19	39	-12
-218	34	-9	-16	14	54	38	-3
-215	47	1	-12	11	23	49	-11
-178	1	22	-22	-5	-2	69	-23
-123	-1	2	-26	0	25	56	-16
-21	-34	-9	-12	25	46	66	2
119	-42	-6	-17	27	69	58	6
214	-14	-5	-5	26	69	62	-13
269	-28	1	11	21	90	38	1
321	-18	-4	11	37	107	52	15
263	-34	2	11	29	119	59	12
285	-19	-22	-8	35	56	50	-4
216	17	-22	-25	53	38	50	-5
118	24	-21	-16	29	37	47	-1
37	12	-25	0	26	-62	70	1
-92	-18	-30	-27	37	-85	53	19
-158	-23	-44	-7	66	-37	54	12
-244	-21	2	-21	79	20	67	11
-200	-23	-1	-50	71	33	64	15
-207	-14	-9	-8	71	47	61	9
-156	-24	-3	-13	79	28	30	-2
-60	-38	-4	-15	55	40	32	6
-16	-56	15	-21	55	54	33	-3
49	-30	0	1	64	33	6	-17
59	1	6	3	41	45	26	18
97	-1	5	20	15	48	34	-2
100	5	-7	6	23	61	48	5
53	37	4	-32	39	42	24	27
-7	55	0	-6	19	42	10	11
-14	19	22	-5	36	19	20	-5
-25	43	4	15	55	19	24	8
-79	13	0	-4	37	21	48	-13
-77	8	-18	-14	38	18	38	-10
-60	29	-15	-21	48	29	49	31
-1	18	1	-33	34	45	60	28
47	30	-26	3	36	67	64	17
23	5	-31	2	35	39	54	18
29	7	-36	-1	29	32	56	41
54	27	-15	-4	79	46	70	64
46	34	-11	-7	72	47	84	61
-22	40	-21	-4	60	34	93	68
-52	65	-5	4	63	53	66	67
-55	72	13	3	51	67	61	53
-136	40	-7	-10	69	34	44	73
-139	5	-14	-8	41	37	61	54
-104	-12	-2	-21	34	15	66	54
-66	-16	-23	-21	64	-36	59	54
-47	-27	-25	-12	33	-19	63	42
-39	-19	-35	-30	45	5	40	29
-28	-14	-33	-12	68	0	18	51
1	-30	-37	-15	41	16	-25	53
31	-16	-20	-22	50	30	-15	22
10	-15	-14	-38	54	36	-6	46
41	-19	-20	-47	47	37	1	53
47	-12	-14	-28	62	13	4	45
37	-35	-5	-54	68	19	10	37
20	-40	12	-46	79	-15	36	47
-33	-26	7	-33	106	0	33	32
-97	-12	-1	-30	104	21	44	17
-122	2	-14	-21	94	27	37	22
-62	0	0	-2	114	115	32	23
-25	3	7	-8	123	142	25	42
31	33	-3	0	106	114	30	42
101	34	3	-21	100	87	24	27
149	30	7	-59	86	45	18	26
176	23	-13	-15	99	-39	36	48
176	4	-1	-17	117	-226	45	31
202	23	-8	-19	97	-275	50	43
159	10	-13	-26	100	-71	41	39
174	9	7	-29	65	6	46	30
149	52	-9	1	60	46	44	26
13	7	-15	-2	61	101	56	29
-77	-14	3	15	44	58	41	43
-108	-7	-2	1	39	85	17	33
-132	-2	3	-14	26	72	13	52
-183	5	2	-17	-3	66	8	41
-192	11	-32	-14	-34	29	24	37
-200	17	-6	-19	-23	3	0	25
-226	-14	8	-28	-52	35	-2	9
-248	-12	-1	-12	-52	-58	-4	6
-237	-16	-4	-9	-71	-20	-6	12
-153	-5	-2	-17	-80	144	8	-10
-66	-22	-28	-28	-78	98	-40	18
35	-51	-34	-34	-103	50	-38	32
40	-50	-32	-4	-78	-35	-24	-10
84	-36	-7	-22	-93	-163	-28	-3
186	-31	-19	-30	-89	-74	-11	-7
245	-29	-14	-14	-68	24	-16	-10
309	-6	3	-27	-61	80	-7	-15
220	-14	-26	-22	-49	123	36	-10
99	5	3	-19	-41	48	50	-1
-44	23	-3	-13	-36	-75	25	-26
-164	16	1	-14	-46	-141	27	-36
-257	-16	-2	-14	-34	26	33	9
-327	-30	-30	-5	-19	162	27	-15
-292	-10	4	-10	-6	166	-13	-23
-136	39	-4	-14	16	162	-13	18
-20	80	-18	-7	27	56	-11	-13
3	113	-2	-15	7	6	-63	-13
8	102	6	-5	17	-81	-23	-29
-33	77	2	-12	24	-190	-35	-16
107	68	15	-9	15	-156	-49	-15
342	23	17	8	12	0	-22	-16
385	-11	-7	-14	5	76	-20	-2
224	8	-4	8	12	69	-20	-5
64	19	-15	-14	12	102	-36	-25
-69	1	-5	-29	9	97	-33	-35
-159	-26	-2	6	9	75	-32	-23
-348	-68	-12	2	0	77	-29	-32
-547	-43	-8	-12	0	112	-15	-26
-566	-29	-15	4	16	154	-13	-29
-494	3	-25	25	16	180	12	-15
-422	25	-25	14	-15	189	6	-8
-266	14	-38	-19	-3	226	-4	-26
-45	16	-39	-10	9	154	-1	-22
55	12	-11	-18	8	42	-35	-25
164	7	-26	-26	17	-48	-49	-8
269	-38	-38	-13	17	-289	-45	-6
439	5	-11	-17	27	-466	-38	-11
540	-10	-11	-40	25	-226	-56	5
530	-27	-20	-22	40	23	-37	-24
494	12	-11	-7	47	19	-7	-4
399	51	-3	-47	26	71	-21	-3
215	147	15	-30	24	33	-16	-23
13	124	20	-11	44	16	-48	-6
-125	75	-1	1	46	82	-78	-7
-254	81	-2	11	37	106	-59	17
-286	29	26	2	38	189	-40	16
-298	9	10	0	39	147	-47	12
-253	9	-15	-18	35	92	-47	13
-201	-57	9	-36	9	68	-24	25
-152	-75	7	-13	20	-18	-22	19
-39	-88	7	-14	23	-30	-5	6
33	-108	1	-16	4	0	25	-1
108	-109	-1	-8	5	-3	20	20
220	-120	8	-10	18	-128	19	45
292	-64	8	2	41	-79	35	40
192	-26	23	-15	33	115	47	48
164	-17	21	-9	40	40	67	42
155	22	23	28	49	35	62	60
88	32	13	-9	47	47	39	51
147	25	14	2	36	47	72	50
211	29	34	18	46	228	62	64
120	22	5	4	49	237	58	58
-19	33	3	12	79	237	73	62
-58	32	-12	-1	74	303	54	51
-168	35	-23	-23	58	200	86	65
-257	40	5	-20	65	-71	71	56
-288	18	4	-17	55	-445	61	60
-266	7	-3	7	80	-536	79	77
-220	65	7	12	60	-283	62	69
-188	63	7	-27	75	-200	30	63
-181	-15	-14	-33	81	-87	28	56
-136	-33	-20	-25	68	112	50	47
-14	-35	-4	-39	48	216	47	34
139	-18	-10	-32	36	178	39	30
277	-37	-6	-20	60	85	41	38
85	-27	5	-14	32	89	56	46
-175	4	-15	-36	52	-97	45	29
-204	-14	-40	-74	40	-283	54	26
-91	26	-26	-34	12	-272	53	48
210	28	-27	-18	26	-100	29	41
325	27	-32	-25	14	53	26	37
228	-14	-11	-2	20	73	46	22
